,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
372,372,1045063055599885_1045149575591233,431918433581020_1045063055599885,,2017-03-22 15:28:42,1,1,0,0,0,0,0,0,Like watching high school kids bickering,[],[],Like watching high school kids bickering,"['Like', 'watching', 'high', 'school', 'kids', 'bickering']","[u'like', u'watch', u'high', u'school', u'kid', u'bicker']",Like watching high school kids bickering
373,373,1045063055599885_1045173988922125,431918433581020_1045063055599885,,2017-03-22 15:58:25,1,1,0,0,0,0,0,0,There happy cause it fills there pockets,[],[],happy cause fills pockets,"['happy', 'cause', 'fills', 'pockets']","[u'happi', u'caus', u'fill', u'pocket']",There happy cause it fills there pockets
374,374,1045063055599885_1045213235584867,431918433581020_1045063055599885,,2017-03-22 16:57:14,0,0,0,0,0,0,0,0,Were they talk about our veterans,[],[],talk veterans,"['talk', 'veterans']","[u'talk', u'veteran']",Were they talk about our veterans
375,375,1045063055599885_1045162075589983,431918433581020_1045063055599885,,2017-03-22 15:46:04,2,2,0,0,0,0,0,0,What about vets with PTSD?,[],[],vets PTSD,"['vets', 'PTSD']","[u'vet', u'ptsd']",What about vets with PTSD?
376,376,1045063055599885_1045135965592594,431918433581020_1045063055599885,,2017-03-22 15:05:26,0,0,0,0,0,0,0,0,"Finance Minister Bill Morneau delivered this message today in the House of Commons, where he announced that the Government's federal budget will be tabled on March , . They will discuss : give help to middle class families and grow the economy by making smart investments in the things that matter most: good, well-paying jobs, healthy living, strong communities and better opportunities for our kids and grandkids.",[],[],Finance Minister Bill Morneau delivered message today House Commons announced Government federal budget tabled March discuss give help middle class families grow economy making smart investments things matter good well paying jobs healthy living strong communities better opportunities kids grandkids,"['Finance', 'Minister', 'Bill', 'Morneau', 'delivered', 'message', 'today', 'House', 'Commons', 'announced', 'Government', 'federal', 'budget', 'tabled', 'March', 'discuss', 'give', 'help', 'middle', 'class', 'families', 'grow', 'economy', 'making', 'smart', 'investments', 'things', 'matter', 'good', 'well', 'paying', 'jobs', 'healthy', 'living', 'strong', 'communities', 'better', 'opportunities', 'kids', 'grandkids']","[u'financ', u'minist', u'bill', u'morneau', u'deliv', u'messag', u'today', u'hous', u'common', u'announc', u'govern', u'feder', u'budget', u'tabl', u'march', u'discuss', u'give', u'help', u'middl', u'class', u'famili', u'grow', u'economi', u'make', u'smart', u'invest', u'thing', u'matter', u'good', u'well', u'pay', u'job', u'healthi', u'live', u'strong', u'communiti', u'better', u'opportun', u'kid', u'grandkid']","Finance Minister Bill Morneau delivered this message today in the House of Commons, where he announced that the Government's federal budget will be tabled on March 22, 2017.

They will discuss : give help to middle class families and grow the economy by making smart investments in the things that matter most: good, well-paying jobs, healthy living, strong communities and better opportunities for our kids and grandkids."
377,377,1045063055599885_1045138685592322,431918433581020_1045063055599885,,2017-03-22 15:10:21,1,1,0,0,0,0,0,0,What's taking them so long,[],[],taking long,"['taking', 'long']","[u'take', u'long']",What's taking them so long
378,378,1045063055599885_1045146518924872,431918433581020_1045063055599885,,2017-03-22 15:22:20,0,0,0,0,0,0,0,0,Any update on the RCMP?,[],[],update RCMP,"['update', 'RCMP']","[u'updat', u'rcmp']",Any update on the RCMP?
379,379,1045063055599885_1045154015590789,431918433581020_1045063055599885,,2017-03-22 15:37:47,4,4,0,0,0,0,0,0,Charity begins at home.!!! !!!,[],[],Charity begins home,"['Charity', 'begins', 'home']","[u'chariti', u'begin', u'home']",Charity begins at home.!!! !!!
380,380,1045063055599885_1045140645592126,431918433581020_1045063055599885,,2017-03-22 15:13:06,1,1,0,0,0,0,0,0,minutes of clapping,[],[],minutes clapping,"['minutes', 'clapping']","[u'minut', u'clap']",13 minutes of clapping
381,381,1045063055599885_1045137885592402,431918433581020_1045063055599885,,2017-03-22 15:08:54,4,4,0,0,0,0,0,0,Trudeau needs to go for a swim with his brother.,[],[],Trudeau needs go swim brother,"['Trudeau', 'needs', 'go', 'swim', 'brother']","[u'trudeau', u'need', 'go', u'swim', u'brother']",Trudeau needs to go for a swim with his brother.
382,382,1045063055599885_1045156282257229,431918433581020_1045063055599885,,2017-03-22 15:41:13,1,1,0,0,0,0,0,0,Liberal POS,[],[],Liberal POS,"['Liberal', 'POS']","[u'liber', u'pos']",Liberal POS
383,383,1045063055599885_1045163645589826,431918433581020_1045063055599885,,2017-03-22 15:48:32,1,1,0,0,0,0,0,0,Well I think we will be rub by them again,[],[],Well think rub,"['Well', 'think', 'rub']","[u'well', u'think', u'rub']",Well I think we will be rub by them again
384,384,1045063055599885_1045157592257098,431918433581020_1045063055599885,,2017-03-22 15:43:13,1,1,0,0,0,0,0,0,Can we get artificially intelligent politicians ?,[],[],get artificially intelligent politicians,"['get', 'artificially', 'intelligent', 'politicians']","[u'get', u'artifici', u'intellig', u'politician']",Can we get artificially intelligent politicians ?
385,385,1045063055599885_1045144472258410,431918433581020_1045063055599885,,2017-03-22 15:18:30,2,2,0,0,0,0,0,0,HOW ABOUT YOU DONT SHOW UP ON TIME YOUR FIRED!,[],[],DONT SHOW TIME FIRED,"['DONT', 'SHOW', 'TIME', 'FIRED']","[u'dont', u'show', u'time', u'fire']",HOW ABOUT YOU DONT SHOW UP ON TIME YOUR FIRED!
386,386,1045063055599885_1045164912256366,431918433581020_1045063055599885,,2017-03-22 15:51:27,0,0,0,0,0,0,0,0,lump sums and lldp with retrictions,[],[],lump sums lldp retrictions,"['lump', 'sums', 'lldp', 'retrictions']","[u'lump', u'sum', u'lldp', u'retrict']",lump sums and  lldp with retrictions
387,387,1045063055599885_1045157415590449,431918433581020_1045063055599885,,2017-03-22 15:42:50,1,1,0,0,0,0,0,0,Whos going to jail for releasing the budget early,[],[],Whos going jail releasing budget early,"['Whos', 'going', 'jail', 'releasing', 'budget', 'early']","[u'whos', u'go', u'jail', u'releas', u'budget', u'earli']",Whos going to jail for releasing the budget early
388,388,1045063055599885_1045149545591236,431918433581020_1045063055599885,,2017-03-22 15:28:39,0,0,0,0,0,0,0,0,we should have organized a drinking game.,[],[],organized drinking game,"['organized', 'drinking', 'game']","[u'organ', u'drink', u'game']",we should have organized a drinking game.
389,389,1045063055599885_1045137865592404,431918433581020_1045063055599885,,2017-03-22 15:08:53,4,4,0,0,0,0,0,0,"omg, that's enough, get down to business.",[],[],omg enough get business,"['omg', 'enough', 'get', 'business']","[u'omg', u'enough', u'get', u'busi']","omg, that's enough, get down to business."
390,390,1045063055599885_1045162398923284,431918433581020_1045063055599885,,2017-03-22 15:46:28,5,5,0,0,0,0,0,0,This is a smoke screen to take everyone's attention away from M103,[],[],smoke screen take everyone attention away M103,"['smoke', 'screen', 'take', 'everyone', 'attention', 'away', 'M103']","[u'smoke', u'screen', u'take', u'everyon', u'attent', u'away', u'm103']",This is a smoke screen to take everyone's attention away from M103
391,391,1045063055599885_1045154458924078,431918433581020_1045063055599885,,2017-03-22 15:38:46,2,2,0,0,0,0,0,0,notice hes not actually giving numbers. its all talk,[],[],notice hes actually giving numbers talk,"['notice', 'hes', 'actually', 'giving', 'numbers', 'talk']","[u'notic', u'hes', u'actual', u'give', u'number', u'talk']",notice hes not actually giving numbers. its all talk
392,392,1045063055599885_1045135175592673,431918433581020_1045063055599885,,2017-03-22 15:03:38,1,1,0,0,0,0,0,0,Mr Baboon,[],[],Mr Baboon,"['Mr', 'Baboon']","['mr', u'baboon']",Mr Baboon
393,393,1045063055599885_1045176978921826,431918433581020_1045063055599885,,2017-03-22 16:03:13,0,0,0,0,0,0,0,0,my video feed cut out just as the opposition was speaking.,[],[],video feed cut opposition speaking,"['video', 'feed', 'cut', 'opposition', 'speaking']","[u'video', u'feed', u'cut', u'opposit', u'speak']",my video feed cut out just as the opposition was speaking.
394,394,1045063055599885_1045162775589913,431918433581020_1045063055599885,,2017-03-22 15:47:09,0,0,0,0,0,0,0,0,We should put justin treadeua on the $20 bill,[],[],put justin treadeua 20 bill,"['put', 'justin', 'treadeua', '20', 'bill']","[u'put', u'justin', u'treadeua', '20', u'bill']",We should put justin treadeua on the $20 bill
395,395,1045063055599885_1045142942258563,431918433581020_1045063055599885,,2017-03-22 15:16:09,2,2,0,0,0,0,0,0,What does this mean for the canadian armed forces,[],[],mean canadian armed forces,"['mean', 'canadian', 'armed', 'forces']","[u'mean', u'canadian', u'arm', u'forc']",What does this mean for the canadian armed forces
396,396,1045063055599885_1045264708913053,431918433581020_1045063055599885,,2017-03-22 18:40:31,0,0,0,0,0,0,0,0,Cutting the transit tax rebate? Really?,[],[],Cutting transit tax rebate Really,"['Cutting', 'transit', 'tax', 'rebate', 'Really']","[u'cut', u'transit', u'tax', u'rebat', u'realli']",Cutting the transit tax rebate? Really?
397,397,1045063055599885_1045145178925006,431918433581020_1045063055599885,,2017-03-22 15:20:02,0,0,0,0,0,0,0,0,Not on time lose your vote,[],[],time lose vote,"['time', 'lose', 'vote']","[u'time', u'lose', u'vote']",Not on time lose your vote
398,398,1045063055599885_1045139655592225,431918433581020_1045063055599885,,2017-03-22 15:11:27,0,0,0,0,0,0,0,0,Stop clapping,[],[],Stop clapping,"['Stop', 'clapping']","[u'stop', u'clap']",Stop clapping
399,399,1045063055599885_1045161325590058,431918433581020_1045063055599885,,2017-03-22 15:44:47,0,0,0,0,0,0,0,0,Are universal healthcare is in shambles,[],[],universal healthcare shambles,"['universal', 'healthcare', 'shambles']","[u'univers', u'healthcar', u'shambl']",Are universal healthcare is in shambles
400,400,1045063055599885_1045162648923259,431918433581020_1045063055599885,,2017-03-22 15:46:51,1,1,0,0,0,0,0,0,billion more out of CPP.....,[],[],billion CPP,"['billion', 'CPP']","[u'billion', u'cpp']",11 billion more out of CPP.....
401,401,1045063055599885_1045148315591359,431918433581020_1045063055599885,,2017-03-22 15:26:07,0,0,0,0,0,0,0,0,Whats this havebto do with MNR???,[],[],Whats havebto MNR,"['Whats', 'havebto', 'MNR']","[u'what', u'havebto', u'mnr']",Whats this havebto do with MNR???
402,402,1045063055599885_1045166982256159,431918433581020_1045063055599885,,2017-03-22 15:54:03,0,0,0,0,0,0,0,0,What a bunch of complainers you all are..,[],[],bunch complainers,"['bunch', 'complainers']","[u'bunch', u'complain']",What a bunch of complainers you all are..
403,403,1045063055599885_1045140235592167,431918433581020_1045063055599885,,2017-03-22 15:12:25,0,0,0,0,0,0,0,0,Classic NDP stall tactics,[],[],Classic NDP stall tactics,"['Classic', 'NDP', 'stall', 'tactics']","[u'classic', u'ndp', u'stall', u'tactic']",Classic NDP stall tactics
404,404,1045063055599885_1045161058923418,431918433581020_1045063055599885,,2017-03-22 15:44:18,0,0,0,0,0,0,0,0,Borrow borrow borrow borrow borrow borrow......What do we have?,[],[],Borrow borrow borrow borrow borrow borrow,"['Borrow', 'borrow', 'borrow', 'borrow', 'borrow', 'borrow']","[u'borrow', u'borrow', u'borrow', u'borrow', u'borrow', u'borrow']",Borrow borrow borrow borrow borrow borrow......What do we have?
405,405,1045063055599885_1045139908925533,431918433581020_1045063055599885,,2017-03-22 15:11:52,0,0,0,0,0,0,0,0,What a gong show,[],[],gong show,"['gong', 'show']","[u'gong', u'show']",What a gong show
406,406,1045063055599885_1045136002259257,431918433581020_1045063055599885,,2017-03-22 15:05:30,0,0,0,0,0,0,0,0,So- what?,[],[],,[],[],So- what?
407,407,1045063055599885_1045162225589968,431918433581020_1045063055599885,,2017-03-22 15:46:20,1,1,0,0,0,0,0,0,Bruce the government dont care,[],[],Bruce government dont care,"['Bruce', 'government', 'dont', 'care']","[u'bruce', u'govern', u'dont', u'care']",Bruce the government dont care
408,408,1045063055599885_1045139318925592,431918433581020_1045063055599885,,2017-03-22 15:11:01,0,0,0,0,0,0,0,0,Clapping up,[],[],Clapping,['Clapping'],[u'clap'],Clapping up
409,409,1045063055599885_1045161642256693,431918433581020_1045063055599885,,2017-03-22 15:45:18,0,0,0,0,0,0,0,0,yes Brettiney,[],[],yes Brettiney,"['yes', 'Brettiney']","[u'yes', u'brettiney']",yes Brettiney
410,410,1045063055599885_1045139815592209,431918433581020_1045063055599885,,2017-03-22 15:11:43,0,0,0,0,0,0,0,0,So what's the role of the speaker of the house,[],[],role speaker house,"['role', 'speaker', 'house']","[u'role', u'speaker', u'hous']",So what's the role of the speaker of the house
411,411,1045063055599885_1045168268922697,431918433581020_1045063055599885,,2017-03-22 15:54:47,0,0,0,0,0,0,0,0,Sell land people will go and build,[],[],Sell land people go build,"['Sell', 'land', 'people', 'go', 'build']","[u'sell', u'land', u'peopl', 'go', u'build']",Sell land people will go and build
412,412,1045063055599885_1045174408922083,431918433581020_1045063055599885,,2017-03-22 15:58:57,0,0,0,0,0,0,0,0,So true,[],[],true,['true'],[u'true'],So true
413,413,1045063055599885_1045160798923444,431918433581020_1045063055599885,,2017-03-22 15:43:39,2,2,0,0,0,0,0,0,He works for the Banks,[],[],works Banks,"['works', 'Banks']","[u'work', u'bank']",He works for the Banks
414,414,1045063055599885_1045145088925015,431918433581020_1045063055599885,,2017-03-22 15:19:47,1,1,0,0,0,0,0,0,Karen its been like this for about years infact,[],[],Karen like years infact,"['Karen', 'like', 'years', 'infact']","[u'karen', u'like', u'year', u'infact']",Karen its been like this for about 150 years infact
415,415,1045063055599885_1045150325591158,431918433581020_1045063055599885,,2017-03-22 15:30:24,0,0,0,0,0,0,0,0,Stop cheering and get to business.,[],[],Stop cheering get business,"['Stop', 'cheering', 'get', 'business']","[u'stop', u'cheer', u'get', u'busi']",Stop cheering and get to business.
416,416,1045063055599885_1045133938926130,431918433581020_1045063055599885,,2017-03-22 15:01:34,1,1,0,0,0,0,0,0,It's the budget,[],[],budget,['budget'],[u'budget'],It's the budget
417,417,1045063055599885_1045157372257120,431918433581020_1045063055599885,,2017-03-22 15:42:45,1,1,0,0,0,0,0,0,Yes debt for life great plan,[],[],Yes debt life great plan,"['Yes', 'debt', 'life', 'great', 'plan']","[u'yes', u'debt', u'life', u'great', u'plan']",Yes debt for life great plan
418,418,1045063055599885_1045153125590878,431918433581020_1045063055599885,,2017-03-22 15:36:14,1,1,0,0,0,0,0,0,Get to it already,[],[],Get already,"['Get', 'already']","[u'get', u'alreadi']",Get to it already
419,419,1045063055599885_1045138722258985,431918433581020_1045063055599885,,2017-03-22 15:10:24,0,0,0,0,0,0,0,0,Did she vote twice?,[],[],vote twice,"['vote', 'twice']","[u'vote', u'twice']",Did she vote twice?
420,420,1045063055599885_1045145765591614,431918433581020_1045063055599885,,2017-03-22 15:21:03,1,1,0,0,0,0,0,0,"Shame on all of you, I am embarrassed for you.",[],[],Shame embarrassed,"['Shame', 'embarrassed']","[u'shame', u'embarrass']","Shame on all of you, I am embarrassed for you."
421,421,1045063055599885_1045134058926118,431918433581020_1045063055599885,,2017-03-22 15:01:45,2,2,0,0,0,0,0,0,Acceptance of the Budget,[],[],Acceptance Budget,"['Acceptance', 'Budget']","[u'accept', u'budget']",Acceptance of the Budget
422,422,1045063055599885_1045138778925646,431918433581020_1045063055599885,,2017-03-22 15:10:30,1,1,0,0,0,0,0,0,great STALL Tactic!,[],[],great STALL Tactic,"['great', 'STALL', 'Tactic']","[u'great', u'stall', u'tactic']",great STALL Tactic!
423,423,1045063055599885_1045169698922554,431918433581020_1045063055599885,,2017-03-22 15:55:49,1,1,0,0,0,0,0,0,Trying to justify how they spent all that cash,[],[],Trying justify spent cash,"['Trying', 'justify', 'spent', 'cash']","[u'tri', u'justifi', u'spent', u'cash']",Trying to justify how they spent all that cash
424,424,1045063055599885_1045162312256626,431918433581020_1045063055599885,,2017-03-22 15:46:24,1,1,0,0,0,0,0,0,"All back East , again",[],[],back East,"['back', 'East']","[u'back', u'east']","All back East , again"
425,425,1045063055599885_1045144102258447,431918433581020_1045063055599885,,2017-03-22 15:17:43,1,1,0,0,0,0,0,0,Ne pas oublier !es anciens combattants,[],[],oublier anciens combattants,"['oublier', 'anciens', 'combattants']","[u'oublier', u'ancien', u'combatt']",Ne pas oublier !es anciens combattants
426,426,1045063055599885_1045147905591400,431918433581020_1045063055599885,,2017-03-22 15:25:09,1,1,0,0,0,0,0,0,Nursery school in session.,[],[],Nursery school session,"['Nursery', 'school', 'session']","[u'nurseri', u'school', u'session']",Nursery school in session.
427,427,1045063055599885_1045143388925185,431918433581020_1045063055599885,,2017-03-22 15:16:47,0,0,0,0,0,0,0,0,"Yea that what I was wondering, about the CAF.",[],[],Yea wondering CAF,"['Yea', 'wondering', 'CAF']","[u'yea', u'wonder', u'caf']","Yea that what I was wondering,  about the CAF."
428,428,1045063055599885_1045139232258934,431918433581020_1045063055599885,,2017-03-22 15:10:55,1,1,0,0,0,0,0,0,Que fait le président de la chambre?,[],[],Que fait le sident de la chambre,"['Que', 'fait', 'le', 'sident', 'de', 'la', 'chambre']","[u'que', u'fait', 'le', u'sident', 'de', 'la', u'chambr']",Que fait le président de la chambre?
429,429,1045063055599885_1045170975589093,431918433581020_1045063055599885,,2017-03-22 15:56:32,1,1,0,0,0,0,0,0,"Sweet, I get to go to a National park for free. Thank god i pay taxes.",[],[],Sweet get go National park free Thank god pay taxes,"['Sweet', 'get', 'go', 'National', 'park', 'free', 'Thank', 'god', 'pay', 'taxes']","[u'sweet', u'get', 'go', u'nation', u'park', u'free', u'thank', u'god', u'pay', u'tax']","Sweet, I get to go to a National park for free. Thank god i pay taxes."
430,430,1045063055599885_1045168115589379,431918433581020_1045063055599885,,2017-03-22 15:54:36,0,0,0,0,0,0,0,0,we don't need any more defences..,[],[],need defences,"['need', 'defences']","[u'need', u'defenc']",we don't need any more defences..
431,431,1045063055599885_1045172768922247,431918433581020_1045063055599885,,2017-03-22 15:57:51,4,4,0,0,0,0,0,0,still statements about the vets,[],[],still statements vets,"['still', 'statements', 'vets']","[u'still', u'statement', u'vet']",still 0 statements about the vets
432,432,1045063055599885_1045140495592141,431918433581020_1045063055599885,,2017-03-22 15:12:56,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],😡
433,433,1045063055599885_1045156168923907,431918433581020_1045063055599885,,2017-03-22 15:41:00,0,0,0,0,0,0,0,0,Like all the broken promise sence election,[],[],Like broken promise sence election,"['Like', 'broken', 'promise', 'sence', 'election']","[u'like', u'broken', u'promis', u'senc', u'elect']",Like all the broken promise sence election
434,434,1045063055599885_1045145342258323,431918433581020_1045063055599885,,2017-03-22 15:20:26,0,0,0,0,0,0,0,0,Everyone else showed up on time..,[],[],Everyone else showed time,"['Everyone', 'else', 'showed', 'time']","[u'everyon', u'els', u'show', u'time']",Everyone else showed up on time..
435,435,1045063055599885_1045134628926061,431918433581020_1045063055599885,,2017-03-22 15:03:05,1,1,0,0,0,0,0,0,Speak English,[],[],Speak English,"['Speak', 'English']","[u'speak', u'english']",Speak English
436,436,1045063055599885_1045161638923360,431918433581020_1045063055599885,,2017-03-22 15:45:18,0,0,0,0,0,0,0,0,Hahaha,[],[],Hahaha,['Hahaha'],[u'hahaha'],Hahaha
437,437,1045063055599885_1045164688923055,431918433581020_1045063055599885,,2017-03-22 15:50:57,1,1,0,0,0,0,0,0,Anything for veterans,[],[],Anything veterans,"['Anything', 'veterans']","[u'anyth', u'veteran']",Anything for veterans
438,438,1045063055599885_1045150832257774,431918433581020_1045063055599885,,2017-03-22 15:31:26,0,0,0,0,0,0,0,0,We will,[],[],,[],[],We will
439,439,1045063055599885_1045149682257889,431918433581020_1045063055599885,,2017-03-22 15:28:55,0,0,0,0,0,0,0,0,Legit^,[],[],Legit,['Legit'],[u'legit'],Legit^
440,440,1045063055599885_1045149395591251,431918433581020_1045063055599885,,2017-03-22 15:28:20,0,0,0,0,0,0,0,0,This is hilarious,[],[],hilarious,['hilarious'],[u'hilari'],This is hilarious
441,441,1045063055599885_1045164165589774,431918433581020_1045063055599885,,2017-03-22 15:50:05,0,0,0,0,0,0,0,0,so that last note,[],[],last note,"['last', 'note']","[u'last', u'note']",so that last note
442,442,1045063055599885_1045148192258038,431918433581020_1045063055599885,,2017-03-22 15:25:46,1,1,0,0,0,0,0,0,Anarchy in the monarchy,[],[],Anarchy monarchy,"['Anarchy', 'monarchy']","[u'anarchi', u'monarchi']",Anarchy in the monarchy
443,443,1045063055599885_1045146768924847,431918433581020_1045063055599885,,2017-03-22 15:22:45,0,0,0,0,0,0,0,0,Let's get a grip! We all voted for them!,[],[],Let get grip voted,"['Let', 'get', 'grip', 'voted']","[u'let', u'get', u'grip', u'vote']",Let's get a grip!  We all voted for them!
444,444,1045063055599885_1045164265589764,431918433581020_1045063055599885,,2017-03-22 15:50:19,0,0,0,0,0,0,0,0,"k new child care spaces,",[],[],new child care spaces,"['new', 'child', 'care', 'spaces']","[u'new', u'child', u'care', u'space']","40k new child care spaces,"
445,445,1045063055599885_1045136235592567,431918433581020_1045063055599885,,2017-03-22 15:05:47,0,0,0,0,0,0,0,0,Need more ladies in there,[],[],Need ladies,"['Need', 'ladies']","[u'need', u'ladi']",Need more ladies in there
446,446,1045063055599885_1045154985590692,431918433581020_1045063055599885,,2017-03-22 15:39:27,0,0,0,0,0,0,0,0,v true,[],[],true,['true'],[u'true'],v true
447,447,1045063055599885_1045141085592082,431918433581020_1045063055599885,,2017-03-22 15:13:34,0,0,0,0,0,0,0,0,oh its not over,[],[],oh,['oh'],['oh'],oh its not over
448,448,1045063055599885_1045137002259157,431918433581020_1045063055599885,,2017-03-22 15:07:24,0,0,0,0,0,0,0,0,On that note,[],[],note,['note'],[u'note'],On that note
449,449,1045063055599885_1045160708923453,431918433581020_1045063055599885,,2017-03-22 15:43:24,3,3,0,0,0,0,0,0,Another promise broken to veterans.,[],[],Another promise broken veterans,"['Another', 'promise', 'broken', 'veterans']","[u'anoth', u'promis', u'broken', u'veteran']",Another promise broken to veterans.
450,450,1045063055599885_1045168162256041,431918433581020_1045063055599885,,2017-03-22 15:54:37,2,2,0,0,0,0,0,0,"It's are right to complain, !!",[],[],right complain,"['right', 'complain']","[u'right', u'complain']","It's are right  to complain, !!"
451,451,1045063055599885_1045150575591133,431918433581020_1045063055599885,,2017-03-22 15:31:00,0,0,0,0,0,0,0,0,Who cares,[],[],cares,['cares'],[u'care'],Who cares
452,452,1045063055599885_1045163688923155,431918433581020_1045063055599885,,2017-03-22 15:48:39,2,2,0,0,0,0,0,0,Anyone else find his voice annoying?,[],[],Anyone else find voice annoying,"['Anyone', 'else', 'find', 'voice', 'annoying']","[u'anyon', u'els', u'find', u'voic', u'annoy']",Anyone else find his voice annoying?
453,453,1045063055599885_1045166852256172,431918433581020_1045063055599885,,2017-03-22 15:53:49,0,0,0,0,0,0,0,0,Call me,[],[],Call,['Call'],[u'call'],Call me
454,454,1045063055599885_1045162828923241,431918433581020_1045063055599885,,2017-03-22 15:47:16,3,3,0,0,0,0,0,0,A right to affordable housing! It is not a right.,[],[],right affordable housing right,"['right', 'affordable', 'housing', 'right']","[u'right', u'afford', u'hous', u'right']",A right to affordable housing! It is not a right.
455,455,1045063055599885_1045138875592303,431918433581020_1045063055599885,,2017-03-22 15:10:37,2,2,0,0,0,0,0,0,Egos in the way I guess,[],[],Egos way guess,"['Egos', 'way', 'guess']","[u'ego', u'way', u'guess']",Egos in the way I guess
456,456,1045063055599885_1045210948918429,431918433581020_1045063055599885,,2017-03-22 16:52:20,0,0,0,0,0,0,0,0,Est ce que on peut parler des faits ? Une vraie garderie!!!!,[],[],peut parler faits vraie garderie,"['peut', 'parler', 'faits', 'vraie', 'garderie']","[u'peut', u'parler', u'fait', u'vraie', u'garderi']",Est ce que on peut parler des faits ? Une vraie garderie!!!!
457,457,1045063055599885_1045152822257575,431918433581020_1045063055599885,,2017-03-22 15:35:32,3,3,0,0,0,0,0,0,So I have to get pregnant to see any money now?,[],[],get pregnant see money,"['get', 'pregnant', 'see', 'money']","[u'get', u'pregnant', u'see', u'money']",So I have to get pregnant to see any money now?
458,458,1045063055599885_1045147608924763,431918433581020_1045063055599885,,2017-03-22 15:24:29,1,1,0,0,0,0,0,0,No these monkeys clapping is messing with the liberal agenda,[],[],monkeys clapping messing liberal agenda,"['monkeys', 'clapping', 'messing', 'liberal', 'agenda']","[u'monkey', u'clap', u'mess', u'liber', u'agenda']",No these monkeys clapping is messing with the liberal agenda
459,459,1045063055599885_1045160695590121,431918433581020_1045063055599885,,2017-03-22 15:43:23,3,3,0,0,0,0,0,0,Same garbage different bag,[],[],garbage different bag,"['garbage', 'different', 'bag']","[u'garbag', u'differ', u'bag']",Same garbage different bag
460,460,1045063055599885_1045157612257096,431918433581020_1045063055599885,,2017-03-22 15:43:16,1,1,0,0,0,0,0,0,Our energy sector has been destroyed by these liars,[],[],energy sector destroyed liars,"['energy', 'sector', 'destroyed', 'liars']","[u'energi', u'sector', u'destroy', u'liar']",Our energy sector has been destroyed by these liars
461,461,1045063055599885_1045141332258724,431918433581020_1045063055599885,,2017-03-22 15:13:47,1,1,0,0,0,0,0,0,What a waste of time with this clapping,[],[],waste time clapping,"['waste', 'time', 'clapping']","[u'wast', u'time', u'clap']",What a waste of time with this clapping
462,462,1045063055599885_1045144992258358,431918433581020_1045063055599885,,2017-03-22 15:19:39,3,3,0,0,0,0,0,0,Geez they sound like kids,[],[],Geez sound like kids,"['Geez', 'sound', 'like', 'kids']","[u'geez', u'sound', u'like', u'kid']",Geez they sound like kids
463,463,1045063055599885_1045166048922919,431918433581020_1045063055599885,,2017-03-22 15:53:25,1,1,0,0,0,0,0,0,No liberal tax is theft,[],[],liberal tax theft,"['liberal', 'tax', 'theft']","[u'liber', u'tax', u'theft']",No liberal tax is theft
464,464,1045063055599885_1045145522258305,431918433581020_1045063055599885,,2017-03-22 15:20:35,1,1,0,0,0,0,0,0,Conservatives liars,[],[],Conservatives liars,"['Conservatives', 'liars']","[u'conserv', u'liar']",Conservatives liars
465,465,1045063055599885_1045171195589071,431918433581020_1045063055599885,,2017-03-22 15:56:48,1,1,0,0,0,0,0,0,Nice,[],[],Nice,['Nice'],[u'nice'],Nice
466,466,1045063055599885_1045162535589937,431918433581020_1045063055599885,,2017-03-22 15:46:42,1,1,0,0,0,0,0,0,So true George its sad,[],[],true George sad,"['true', 'George', 'sad']","[u'true', u'georg', u'sad']",So true George its sad
467,467,1045063055599885_1045165855589605,431918433581020_1045063055599885,,2017-03-22 15:53:08,1,1,0,0,0,0,0,0,Tax is theft,[],[],Tax theft,"['Tax', 'theft']","[u'tax', u'theft']",Tax is theft
468,468,1045063055599885_1045139875592203,431918433581020_1045063055599885,,2017-03-22 15:11:49,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],327984589745897438794389458948694
469,469,1045063055599885_1045144065591784,431918433581020_1045063055599885,,2017-03-22 15:17:36,0,0,0,0,0,0,0,0,They haven't announced anything yet,[],[],announced anything yet,"['announced', 'anything', 'yet']","[u'announc', u'anyth', u'yet']",They haven't announced anything yet
470,470,1045063055599885_1045140008925523,431918433581020_1045063055599885,,2017-03-22 15:12:01,0,0,0,0,0,0,0,0,It is important to hear the budget geez,[],[],important hear budget geez,"['important', 'hear', 'budget', 'geez']","[u'import', u'hear', u'budget', u'geez']",It is important to hear the budget geez
471,471,1045063055599885_1045140952258762,431918433581020_1045063055599885,,2017-03-22 15:13:24,2,2,0,0,0,0,0,0,Seriously enough clapping,[],[],Seriously enough clapping,"['Seriously', 'enough', 'clapping']","[u'serious', u'enough', u'clap']",Seriously enough clapping
472,472,1045063055599885_1045161205590070,431918433581020_1045063055599885,,2017-03-22 15:44:36,1,1,0,0,0,0,0,0,Trudeau straight answer? Is that a joke?,[],[],Trudeau straight answer joke,"['Trudeau', 'straight', 'answer', 'joke']","[u'trudeau', u'straight', u'answer', u'joke']",Trudeau straight answer? Is that a joke?
