,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
2265,2265,2265,2265,758029534834921477,1,1,2016-07-26 20:01:39,TC-117 plus sécuritaires pour protéger collectivités le long des voies ferrées au Canada. écuritéFerroviaire,['#S'],['https://t.co/lBAhWRqZfI'],TC 117 plus curitaires pour ger le long des voies es au Canada Ferroviaire https co lBAhWRqZfI,"['TC', '117', 'plus', 'curitaires', 'pour', 'ger', 'le', 'long', 'des', 'voies', 'es', 'au', 'Canada', 'Ferroviaire', 'https', 'co', 'lBAhWRqZfI']","['tc', u'117', u'plus', u'curitair', u'pour', u'ger', 'le', u'long', u'des', u'voi', 'es', 'au', u'canada', u'ferroviair', u'https', 'co', u'lbahwrqzfi']",TC-117 plus sécuritaires pour protéger collectivités le long des voies ferrées au Canada. #SécuritéFerroviaire https://t.co/lBAhWRqZfI,-0.05,Neutral,Environmental
2266,2266,2266,2266,757999046946619392,2,0,2016-07-26 18:00:30,: éhicules Chrysler. L’attelage de remorquage optionnel pourrait se détacher. 2,"['#Rappel', '#V']","['https://t.co/prTuBh1yl', 'https://t.co/jj5ZwKDrdl']",Rappel hicules Chrysler attelage de remorquage optionnel pourrait se tacher https co prTuBh1yl2 https co jj5ZwKDrdl,"['Rappel', 'hicules', 'Chrysler', 'attelage', 'de', 'remorquage', 'optionnel', 'pourrait', 'se', 'tacher', 'https', 'co', 'prTuBh1yl2', 'https', 'co', 'jj5ZwKDrdl']","[u'rappel', u'hicul', u'chrysler', u'attelag', 'de', u'remorquag', u'optionnel', u'pourrait', 'se', u'tacher', u'https', 'co', u'prtubh1yl2', u'https', 'co', u'jj5zwkdrdl']",#Rappel: #Véhicules Chrysler. L’attelage de remorquage optionnel pourrait se détacher. https://t.co/prTuBh1yl2 https://t.co/jj5ZwKDrdl,0.0,Neutral,Environmental
2267,2267,2267,2267,757982168777789440,3,0,2016-07-26 16:53:26,: éhicules MINI. Problème possible: déploiement du coussin gonflable latéral.,"['#Rappel', '#V']","['https://t.co/pqGzSq0lub', 'https://t.co/kIUdIMgFLB']",Rappel hicules MINI possible ploiement du coussin gonflable ral https co pqGzSq0lub https co kIUdIMgFLB,"['Rappel', 'hicules', 'MINI', 'possible', 'ploiement', 'du', 'coussin', 'gonflable', 'ral', 'https', 'co', 'pqGzSq0lub', 'https', 'co', 'kIUdIMgFLB']","[u'rappel', u'hicul', u'mini', u'possibl', u'ploiement', 'du', u'coussin', u'gonflabl', u'ral', u'https', 'co', u'pqgzsq0lub', u'https', 'co', u'kiudimgflb']",#Rappel: #Véhicules MINI. Problème possible: déploiement du coussin gonflable latéral. https://t.co/pqGzSq0lub https://t.co/kIUdIMgFLB,0.0,Neutral,Social
2268,2268,2268,2268,757969222005817344,0,0,2016-07-26 16:01:59,: transport du pétrole brut dans les DOT-111 interdit après le er nov. . écuritéFerroviaire,"['#EnRappel', '#S']",['https://t.co/QRnRzQqbaO'],EnRappel transport du trole brut dans les DOT 111 interdit le 1er nov 2016 Ferroviaire https co QRnRzQqbaO,"['EnRappel', 'transport', 'du', 'trole', 'brut', 'dans', 'les', 'DOT', '111', 'interdit', 'le', '1er', 'nov', '2016', 'Ferroviaire', 'https', 'co', 'QRnRzQqbaO']","[u'enrappel', u'transport', 'du', u'trole', u'brut', u'dan', u'les', u'dot', u'111', u'interdit', 'le', u'1er', u'nov', u'2016', u'ferroviair', u'https', 'co', u'qrnrzqqbao']",#EnRappel: transport du pétrole brut dans les DOT-111 interdit après le 1er nov. 2016. #SécuritéFerroviaire https://t.co/QRnRzQqbaO,0.0,Neutral,Environmental
2269,2269,2269,2269,757932975334027264,1,0,2016-07-26 13:37:57,: Déclaration de présidente Fox sur le retrait accéléré des anciens wagons-citernes pour le transport de pétrole brut https://…,[],['https://\xe2\x80\xa6'],RT BSTCanada claration de sidente Fox sur le retrait des anciens wagons citernes pour le transport de trole brut https,"['RT', 'BSTCanada', 'claration', 'de', 'sidente', 'Fox', 'sur', 'le', 'retrait', 'des', 'anciens', 'wagons', 'citernes', 'pour', 'le', 'transport', 'de', 'trole', 'brut', 'https']","['rt', u'bstcanada', u'clarat', 'de', u'sident', u'fox', u'sur', 'le', u'retrait', u'des', u'ancien', u'wagon', u'citern', u'pour', 'le', u'transport', 'de', u'trole', u'brut', u'https']",RT @BSTCanada: Déclaration de présidente Fox sur le retrait accéléré des anciens wagons-citernes pour le transport de pétrole brut https://…,0.0,Neutral,Environmental
2270,2270,2270,2270,757926760134705153,0,0,2016-07-26 13:13:15,Quel type d’aéronef est utilisé au-dessus de l’eau dans le Programme national de surveillance aérienne?ÉquipeDuPNSA,['#'],[],Quel type ronef est au dessus de eau dans le Programme national de surveillance rienne quipeDuPNSA,"['Quel', 'type', 'ronef', 'est', 'au', 'dessus', 'de', 'eau', 'dans', 'le', 'Programme', 'national', 'de', 'surveillance', 'rienne', 'quipeDuPNSA']","[u'quel', u'type', u'ronef', u'est', 'au', u'dessus', 'de', u'eau', u'dan', 'le', u'programm', u'nation', 'de', u'surveil', u'rienn', u'quipedupnsa']",Quel type d’aéronef est utilisé au-dessus de l’eau dans le Programme national de surveillance aérienne?#ÉquipeDuPNSA,0.0,Neutral,Environmental
2271,2271,2271,2271,757727452894560256,1,3,2016-07-26 00:01:17,"Qu’est-ce qui vs motive? Pr ÉquipeDuPNSA, c’est protéger les eaux cdn.","['#', '#LundiMotivation']","['https://t.co/kDJsnl3l2M', 'https://t.co/2DU874mabv']",est ce qui vs motive Pr quipeDuPNSA est ger les eaux cdn LundiMotivation https co kDJsnl3l2M https co 2DU874mabv,"['est', 'ce', 'qui', 'vs', 'motive', 'Pr', 'quipeDuPNSA', 'est', 'ger', 'les', 'eaux', 'cdn', 'LundiMotivation', 'https', 'co', 'kDJsnl3l2M', 'https', 'co', '2DU874mabv']","[u'est', 'ce', u'qui', 'vs', u'motiv', 'pr', u'quipedupnsa', u'est', u'ger', u'les', u'eaux', u'cdn', u'lundimotiv', u'https', 'co', u'kdjsnl3l2m', u'https', 'co', u'2du874mabv']","Qu’est-ce qui vs motive? Pr #ÉquipeDuPNSA, c’est protéger les eaux cdn. #LundiMotivation https://t.co/kDJsnl3l2M https://t.co/2DU874mabv",0.0,Neutral,Environmental
2272,2272,2272,2272,757666843276574720,1,1,2016-07-25 20:00:26,"? Au Canada, mise hors service des wagons-citernes DOT-111 d’ici le er nov. . 2","['#LSV', '#MarchandisesDangereuses']",['https://t.co/ILeqe93He'],LSV Au Canada mise hors service des wagons citernes DOT 111 ici le 1er nov 2016 MarchandisesDangereuses https co ILeqe93He2,"['LSV', 'Au', 'Canada', 'mise', 'hors', 'service', 'des', 'wagons', 'citernes', 'DOT', '111', 'ici', 'le', '1er', 'nov', '2016', 'MarchandisesDangereuses', 'https', 'co', 'ILeqe93He2']","[u'lsv', 'au', u'canada', u'mise', u'hor', u'servic', u'des', u'wagon', u'citern', u'dot', u'111', u'ici', 'le', u'1er', u'nov', u'2016', u'marchandisesdangereus', u'https', 'co', u'ileqe93he2']","#LSV? Au Canada, mise hors service des wagons-citernes DOT-111 d’ici le 1er nov. 2016. #MarchandisesDangereuses https://t.co/ILeqe93He2",0.0,Neutral,Environmental
2273,2273,2273,2273,757632192709271552,7,0,2016-07-25 17:42:45,: Ministre Garneau devance la mise hors service des wagons-citernes DOT-111 transportant du pétrole brut.,[],['https://t.co/T\xe2\x80\xa6'],RT salledepresseGC Ministre Garneau devance la mise hors service des wagons citernes DOT 111 transportant du trole brut https co,"['RT', 'salledepresseGC', 'Ministre', 'Garneau', 'devance', 'la', 'mise', 'hors', 'service', 'des', 'wagons', 'citernes', 'DOT', '111', 'transportant', 'du', 'trole', 'brut', 'https', 'co']","['rt', u'salledepressegc', u'ministr', u'garneau', u'devanc', 'la', u'mise', u'hor', u'servic', u'des', u'wagon', u'citern', u'dot', u'111', u'transport', 'du', u'trole', u'brut', u'https', 'co']",RT @salledepresseGC: Ministre Garneau devance la mise hors service des wagons-citernes DOT-111 transportant du pétrole brut. https://t.co/T…,0.0,Neutral,Environmental
2274,2274,2274,2274,757591580685570049,0,0,2016-07-25 15:01:22,"Comme tous les aéroports canadiens, sans permis, est un zone 21","['#DronesInterdits', '#Abbotsford']",['https://t.co/Uvqausw4'],Comme tous les roports canadiens sans permis yxxairport est un zone DronesInterdits Abbotsford https co Uvqausw421,"['Comme', 'tous', 'les', 'roports', 'canadiens', 'sans', 'permis', 'yxxairport', 'est', 'un', 'zone', 'DronesInterdits', 'Abbotsford', 'https', 'co', 'Uvqausw421']","[u'comm', u'tous', u'les', u'roport', u'canadien', u'san', u'permi', u'yxxairport', u'est', 'un', u'zone', u'dronesinterdit', u'abbotsford', u'https', 'co', u'uvqausw421']","Comme tous les aéroports canadiens, sans permis, @yxxairport est un zone #DronesInterdits #Abbotsford https://t.co/Uvqausw421",0.0,Neutral,Environmental
2275,2275,2275,2275,757546311629561856,0,0,2016-07-25 12:01:29,Vous profiterez de sur l’eau? Assurez-vous que vos feux de navigation sont fonctionnels.,['#Vancouver'],['https://t.co/CzrY0rrm35'],Vous profiterez de CelebofLight sur eau Assurez vous que vos feux de navigation sont fonctionnels Vancouver https co CzrY0rrm35,"['Vous', 'profiterez', 'de', 'CelebofLight', 'sur', 'eau', 'Assurez', 'vous', 'que', 'vos', 'feux', 'de', 'navigation', 'sont', 'fonctionnels', 'Vancouver', 'https', 'co', 'CzrY0rrm35']","[u'vous', u'profiterez', 'de', u'celeboflight', u'sur', u'eau', u'assurez', u'vous', u'que', u'vos', u'feux', 'de', u'navig', u'sont', u'fonctionnel', u'vancouv', u'https', 'co', u'czry0rrm35']",Vous profiterez de @CelebofLight sur l’eau? Assurez-vous que vos feux de navigation sont fonctionnels. #Vancouver 🎆 https://t.co/CzrY0rrm35,0.0,Neutral,Environmental
2276,2276,2276,2276,757183878469738496,1,2,2016-07-24 12:01:19,Le PNSA garde un œil sur les au Canada.,[],"['https://t.co/4YRU7q99DV', 'https://t.co/oEqIM5EUQg']",Le PNSA garde un il sur les NiagaraFalls au Canada https co 4YRU7q99DV https co oEqIM5EUQg,"['Le', 'PNSA', 'garde', 'un', 'il', 'sur', 'les', 'NiagaraFalls', 'au', 'Canada', 'https', 'co', '4YRU7q99DV', 'https', 'co', 'oEqIM5EUQg']","['le', u'pnsa', u'gard', 'un', 'il', u'sur', u'les', u'niagarafal', 'au', u'canada', u'https', 'co', u'4yru7q99dv', u'https', 'co', u'oeqim5euqg']",Le PNSA garde un œil sur les @NiagaraFalls au Canada. https://t.co/4YRU7q99DV https://t.co/oEqIM5EUQg,0.0,Neutral,Social
2277,2277,2277,2277,756836701029498880,3,0,2016-07-23 13:01:45,Des mesures de écurité suppl. s’appliquent aux bateaux commerciaux dans des eaux à moins de °C.,"['#LSV', '#s']",['https://t.co/kxS24NJQhv'],LSV Des mesures de suppl appliquent aux bateaux commerciaux dans des eaux moins de https co kxS24NJQhv,"['LSV', 'Des', 'mesures', 'de', 'suppl', 'appliquent', 'aux', 'bateaux', 'commerciaux', 'dans', 'des', 'eaux', 'moins', 'de', 'https', 'co', 'kxS24NJQhv']","[u'lsv', u'des', u'mesur', 'de', u'suppl', u'appliqu', u'aux', u'bateaux', u'commerciaux', u'dan', u'des', u'eaux', u'moin', 'de', u'https', 'co', u'kxs24njqhv']",#LSV Des mesures de #sécurité suppl. s’appliquent aux bateaux commerciaux dans des eaux à moins de 15°C. https://t.co/kxS24NJQhv,0.0,Neutral,Environmental
2278,2278,2278,2278,756581390880301056,3,6,2016-07-22 20:07:14,Surveillance aérienne: vidéo de notre ÉquipeDuPNSA à l’œuvre. Équipe,"['#', '#Travail']",['https://t.co/cvKuRQBFtg'],Surveillance rienne de notre quipeDuPNSA uvre quipe environnementca https co cvKuRQBFtg,"['Surveillance', 'rienne', 'de', 'notre', 'quipeDuPNSA', 'uvre', 'quipe', 'environnementca', 'https', 'co', 'cvKuRQBFtg']","[u'surveil', u'rienn', 'de', u'notr', u'quipedupnsa', u'uvr', u'quip', u'environnementca', u'https', 'co', u'cvkurqbftg']",Surveillance aérienne: vidéo de notre #ÉquipeDuPNSA à l’œuvre. #TravailÉquipe @environnementca https://t.co/cvKuRQBFtg,0.0,Neutral,Environmental
2279,2279,2279,2279,756572090229223424,2,0,2016-07-22 19:30:17,transportées par train: les municipalités sont mieux renseignées grâce à l’ordre no .,['#MarchandisesDangereuses'],['https://t.co/h7H6uIFokh'],MarchandisesDangereuses es par train les sont mieux es ce ordre 36 https co h7H6uIFokh,"['MarchandisesDangereuses', 'es', 'par', 'train', 'les', 'sont', 'mieux', 'es', 'ce', 'ordre', '36', 'https', 'co', 'h7H6uIFokh']","[u'marchandisesdangereus', 'es', u'par', u'train', u'les', u'sont', u'mieux', 'es', 'ce', u'ordr', '36', u'https', 'co', u'h7h6uifokh']",#MarchandisesDangereuses transportées par train: les municipalités sont mieux renseignées grâce à l’ordre no 36. https://t.co/h7H6uIFokh,0.0,Neutral,Environmental
2280,2280,2280,2280,756564625722839041,3,0,2016-07-22 19:00:37,: éhicules Chrysler.Boîte de vitesse peut soudainement passer au point mort (N).,"['#Rappel', '#V']","['https://t.co/f4EG93bWqz', 'https://t.co/ozq2n0PbEx']",Rappel hicules Chrysler te de vitesse peut soudainement passer au point mort https co f4EG93bWqz https co ozq2n0PbEx,"['Rappel', 'hicules', 'Chrysler', 'te', 'de', 'vitesse', 'peut', 'soudainement', 'passer', 'au', 'point', 'mort', 'https', 'co', 'f4EG93bWqz', 'https', 'co', 'ozq2n0PbEx']","[u'rappel', u'hicul', u'chrysler', 'te', 'de', u'vitess', u'peut', u'soudain', u'passer', 'au', u'point', u'mort', u'https', 'co', u'f4eg93bwqz', u'https', 'co', u'ozq2n0pbex']",#Rappel: #Véhicules Chrysler.Boîte de vitesse peut soudainement passer au point mort (N). https://t.co/f4EG93bWqz https://t.co/ozq2n0PbEx,0.0,Neutral,Environmental
2281,2281,2281,2281,756549890973569025,4,0,2016-07-22 18:02:04,: Le ministre Garneau fera une annonce au sujet de la écuritéferroviaire lundi à h à éal,"['#s', '#Montr']",['https://t.co/S6S2\xe2\x80\xa6'],RT salledepresseGC Le ministre Garneau fera une annonce au sujet de la ferroviaire lundi 13 30 al https co,"['RT', 'salledepresseGC', 'Le', 'ministre', 'Garneau', 'fera', 'une', 'annonce', 'au', 'sujet', 'de', 'la', 'ferroviaire', 'lundi', '13', '30', 'al', 'https', 'co']","['rt', u'salledepressegc', 'le', u'ministr', u'garneau', u'fera', u'une', u'annonc', 'au', u'sujet', 'de', 'la', u'ferroviair', u'lundi', '13', '30', 'al', u'https', 'co']",RT @salledepresseGC: Le ministre Garneau fera une annonce au sujet de la #sécuritéferroviaire lundi à 13 h 30 à #Montréal https://t.co/S6S2…,0.0,Neutral,Environmental
2282,2282,2282,2282,756549113131315200,5,0,2016-07-22 17:58:59,: Le ministre Garneau a annoncé M$ pour améliorer gares du corridor ébec-. éal htt…,"['#Qu', '#Windsor', '#Montr', '#Toronto']",[],RT salledepresseGC Le ministre Garneau 34M pour liorer gares du corridor bec Windsor al Toronto,"['RT', 'salledepresseGC', 'Le', 'ministre', 'Garneau', '34M', 'pour', 'liorer', 'gares', 'du', 'corridor', 'bec', 'Windsor', 'al', 'Toronto']","['rt', u'salledepressegc', 'le', u'ministr', u'garneau', u'34m', u'pour', u'liorer', u'gare', 'du', u'corridor', u'bec', u'windsor', 'al', u'toronto']",RT @salledepresseGC: Le ministre Garneau a annoncé 34M$ pour améliorer gares @VIA_Rail du corridor #Québec-#Windsor. #Montréal #Toronto htt…,0.0,Neutral,Environmental
2283,2283,2283,2283,756459310721462272,7,3,2016-07-22 12:02:08,Votre ne vs sauvera pas si vs ne le portez pas éventionDeLaNoyade écuritéNautique,"['#GiletDeSauvetage', '#Pr', '#S']",['https://t.co/zMSZDdtD06'],Votre GiletDeSauvetage ne vs sauvera pas si vs ne le portez pas sauvetage ventionDeLaNoyade Nautique https co zMSZDdtD06,"['Votre', 'GiletDeSauvetage', 'ne', 'vs', 'sauvera', 'pas', 'si', 'vs', 'ne', 'le', 'portez', 'pas', 'sauvetage', 'ventionDeLaNoyade', 'Nautique', 'https', 'co', 'zMSZDdtD06']","[u'votr', u'giletdesauvetag', 'ne', 'vs', u'sauvera', u'pas', 'si', 'vs', 'ne', 'le', u'portez', u'pas', u'sauvetag', u'ventiondelanoyad', u'nautiqu', u'https', 'co', u'zmszddtd06']",Votre #GiletDeSauvetage ne vs sauvera pas si vs ne le portez pas @sauvetage #PréventionDeLaNoyade #SécuritéNautique https://t.co/zMSZDdtD06,0.0,Neutral,Environmental
2284,2284,2284,2284,756277913075453952,5,2,2016-07-22 00:01:20,? Eau glaciale réduit température du corps fois plus vite que l’air. Restez au chaud et en sécurité sur l’eau,['#LSV'],['https://t.co/uKHsTNikFN'],LSV Eau glaciale duit rature du corps 25 fois plus vite que air Restez au chaud et en sur eau https co uKHsTNikFN,"['LSV', 'Eau', 'glaciale', 'duit', 'rature', 'du', 'corps', '25', 'fois', 'plus', 'vite', 'que', 'air', 'Restez', 'au', 'chaud', 'et', 'en', 'sur', 'eau', 'https', 'co', 'uKHsTNikFN']","[u'lsv', u'eau', u'glacial', u'duit', u'ratur', 'du', u'corp', '25', u'foi', u'plus', u'vite', u'que', u'air', u'restez', 'au', u'chaud', 'et', 'en', u'sur', u'eau', u'https', 'co', u'ukhstnikfn']",#LSV? Eau glaciale réduit température du corps 25 fois plus vite que l’air. Restez au chaud et en sécurité sur l’eau https://t.co/uKHsTNikFN,0.0,Neutral,Environmental
2285,2285,2285,2285,756217465877782528,0,0,2016-07-21 20:01:08,Réponse: faux (). Les chiens n’ont pas à porter de en bateau.,['#GiletDeSauvetage'],['https://t.co/MefotqX6PK'],ponse faux https co MefotqX6PK Les chiens ont pas porter de GiletDeSauvetage en bateau,"['ponse', 'faux', 'https', 'co', 'MefotqX6PK', 'Les', 'chiens', 'ont', 'pas', 'porter', 'de', 'GiletDeSauvetage', 'en', 'bateau']","[u'pons', u'faux', u'https', 'co', u'mefotqx6pk', u'les', u'chien', u'ont', u'pas', u'porter', 'de', u'giletdesauvetag', 'en', u'bateau']",Réponse: faux (https://t.co/MefotqX6PK). Les chiens n’ont pas à porter de #GiletDeSauvetage en bateau.,0.0,Neutral,Environmental
2286,2286,2286,2286,756208056938205184,1,0,2016-07-21 19:23:45,": Min. Garneau vous a invités à àTC de vos eériences de passager. Auj, on franchit une autre étape","['#EnRappel', '#Parlez']",['https://t.co/7WnwL76Yya'],EnRappel Min Garneau vous TC de vos riences de passager Auj franchit une autre tape https co 7WnwL76Yya,"['EnRappel', 'Min', 'Garneau', 'vous', 'TC', 'de', 'vos', 'riences', 'de', 'passager', 'Auj', 'franchit', 'une', 'autre', 'tape', 'https', 'co', '7WnwL76Yya']","[u'enrappel', u'min', u'garneau', u'vous', 'tc', 'de', u'vos', u'rienc', 'de', u'passag', u'auj', u'franchit', u'une', u'autr', u'tape', u'https', 'co', u'7wnwl76yya']","#EnRappel: Min. Garneau vous a invités à #ParlezàTC de vos expériences de passager. Auj, on franchit une autre étape https://t.co/7WnwL76Yya",0.0,Neutral,Environmental
2287,2287,2287,2287,756187620095451136,1,0,2016-07-21 18:02:32,étro : reine Elizabeth et prés. Eisenhower à l’ouverture de la Voie maritime du Saint-Laurent,['#JeudiR'],['https://t.co/BMFFGtC51h'],tro 1959 reine Elizabeth et Eisenhower ouverture de la Voie maritime du Saint Laurent https co BMFFGtC51h,"['tro', '1959', 'reine', 'Elizabeth', 'et', 'Eisenhower', 'ouverture', 'de', 'la', 'Voie', 'maritime', 'du', 'Saint', 'Laurent', 'https', 'co', 'BMFFGtC51h']","[u'tro', u'1959', u'rein', u'elizabeth', 'et', u'eisenhow', u'ouvertur', 'de', 'la', u'voie', u'maritim', 'du', u'saint', u'laurent', u'https', 'co', u'bmffgtc51h']",#JeudiRétro 1959: reine Elizabeth et prés. Eisenhower à l’ouverture de la Voie maritime du Saint-Laurent https://t.co/BMFFGtC51h,0.0,Neutral,Environmental
2288,2288,2288,2288,756173923805437952,3,0,2016-07-21 17:08:07,": En juin, min. Garneau vous a invités à àTC de vos eériences de passager. Auj, on franchit une autre étape! ht…",['#Parlez'],[],RT salledepresseGC En juin min Garneau vous TC de vos riences de passager Auj franchit une autre tape,"['RT', 'salledepresseGC', 'En', 'juin', 'min', 'Garneau', 'vous', 'TC', 'de', 'vos', 'riences', 'de', 'passager', 'Auj', 'franchit', 'une', 'autre', 'tape']","['rt', u'salledepressegc', 'en', u'juin', u'min', u'garneau', u'vous', 'tc', 'de', u'vos', u'rienc', 'de', u'passag', u'auj', u'franchit', u'une', u'autr', u'tape']","RT @salledepresseGC: En juin, min. Garneau vous a invités à #ParlezàTC de vos expériences de passager. Auj, on franchit une autre étape! ht…",0.0,Neutral,Environmental
2289,2289,2289,2289,756157478681870336,1,0,2016-07-21 16:02:46,Sécurité d’abord . Laissez votre chez vous.,"['#drone', '#DronesInterdits', '#RBCCO']",['https://t.co/r27Tq83ZNH'],abord RBCCanadianOpen Laissez votre drone chez vous DronesInterdits RBCCO https co r27Tq83ZNH,"['abord', 'RBCCanadianOpen', 'Laissez', 'votre', 'drone', 'chez', 'vous', 'DronesInterdits', 'RBCCO', 'https', 'co', 'r27Tq83ZNH']","[u'abord', u'rbccanadianopen', u'laissez', u'votr', u'drone', u'chez', u'vous', u'dronesinterdit', u'rbcco', u'https', 'co', u'r27tq83znh']",Sécurité d’abord @RBCCanadianOpen. Laissez votre #drone chez vous. #DronesInterdits #RBCCO https://t.co/r27Tq83ZNH,0.0,Neutral,Environmental
2290,2290,2290,2290,756143348214173696,1,0,2016-07-21 15:06:37,: .: Le ministre Garneau sera à éal demain pour une annonce avec .,['#Montr'],['https://t.co/ovhZc5POJB'],RT salledepresseGC Le ministre Garneau sera al demain pour une annonce avec https co ovhZc5POJB,"['RT', 'salledepresseGC', 'Le', 'ministre', 'Garneau', 'sera', 'al', 'demain', 'pour', 'une', 'annonce', 'avec', 'https', 'co', 'ovhZc5POJB']","['rt', u'salledepressegc', 'le', u'ministr', u'garneau', u'sera', 'al', u'demain', u'pour', u'une', u'annonc', u'avec', u'https', 'co', u'ovhzc5pojb']",RT @salledepresseGC: .@Transport_gc: Le ministre Garneau sera à #Montréal demain pour une annonce avec @VIA_Rail. https://t.co/ovhZc5POJB,0.0,Neutral,Environmental
2291,2291,2291,2291,756096801535655936,0,0,2016-07-21 12:01:39,? Les chiens doivent porter un en bateau. écuritéNautique éventionDeLaNoyade,"['#VraiOuFaux', '#GiletDeSauvetage', '#SNPN', '#S', '#Pr']",[],VraiOuFaux Les chiens doivent porter un GiletDeSauvetage en bateau SNPN Nautique ventionDeLaNoyade,"['VraiOuFaux', 'Les', 'chiens', 'doivent', 'porter', 'un', 'GiletDeSauvetage', 'en', 'bateau', 'SNPN', 'Nautique', 'ventionDeLaNoyade']","[u'vraioufaux', u'les', u'chien', u'doivent', u'porter', 'un', u'giletdesauvetag', 'en', u'bateau', u'snpn', u'nautiqu', u'ventiondelanoyad']",#VraiOuFaux? Les chiens doivent porter un #GiletDeSauvetage en bateau. #SNPN #SécuritéNautique #PréventionDeLaNoyade,0.0,Neutral,Environmental
2292,2292,2292,2292,755915505857359876,1,1,2016-07-21 00:01:15,Petit jeu: Testez vos connaissances en écuritéAquatique! Quel est votre résultat?,"['#S', '#SNPN']",['https://t.co/8zqOAtuOnv'],Petit jeu Testez vos connaissances en Aquatique Quel est votre sultat https co 8zqOAtuOnv SNPN,"['Petit', 'jeu', 'Testez', 'vos', 'connaissances', 'en', 'Aquatique', 'Quel', 'est', 'votre', 'sultat', 'https', 'co', '8zqOAtuOnv', 'SNPN']","[u'petit', u'jeu', u'testez', u'vos', u'connaiss', 'en', u'aquatiqu', u'quel', u'est', u'votr', u'sultat', u'https', 'co', u'8zqoatuonv', u'snpn']",Petit jeu: Testez vos connaissances en #SécuritéAquatique! Quel est votre résultat? https://t.co/8zqOAtuOnv @CroixRouge_Qc #SNPN,0.0,Neutral,Social
2293,2293,2293,2293,755855011276525568,0,0,2016-07-20 20:00:52,Devant la cour pour avoir fait voler un dans un parc national 2 Règles 21,"['#drone', '#DronesInterdits']","['https://t.co/9cTUp9KQf', 'https://t.co/Uvqausw4']",Devant la cour pour avoir fait voler un drone dans un parc national https co 9cTUp9KQf2 gles https co Uvqausw421 DronesInterdits,"['Devant', 'la', 'cour', 'pour', 'avoir', 'fait', 'voler', 'un', 'drone', 'dans', 'un', 'parc', 'national', 'https', 'co', '9cTUp9KQf2', 'gles', 'https', 'co', 'Uvqausw421', 'DronesInterdits']","[u'devant', 'la', u'cour', u'pour', u'avoir', u'fait', u'voler', 'un', u'drone', u'dan', 'un', u'parc', u'nation', u'https', 'co', u'9ctup9kqf2', u'gles', u'https', 'co', u'uvqausw421', u'dronesinterdit']",Devant la cour pour avoir fait voler un #drone dans un parc national https://t.co/9cTUp9KQf2 Règles https://t.co/Uvqausw421 #DronesInterdits,0.0,Neutral,Social
2294,2294,2294,2294,755824338113265665,0,0,2016-07-20 17:58:59,,[],['https://t.co/zR25vugC9F'],https co zR25vugC9F,"['https', 'co', 'zR25vugC9F']","[u'https', 'co', u'zr25vugc9f']",👍 https://t.co/zR25vugC9F,0.0,Neutral,Social
2295,2295,2295,2295,755786564131778561,2,3,2016-07-20 15:28:53,Le ministre Garneau annonce le financement provenant du PAIA versé cette année à aéroports 2,[],['https://t.co/UivkMjP6y'],Le ministre Garneau annonce le financement provenant du PAIA cette 13 roports SaultAirport https co UivkMjP6y2,"['Le', 'ministre', 'Garneau', 'annonce', 'le', 'financement', 'provenant', 'du', 'PAIA', 'cette', '13', 'roports', 'SaultAirport', 'https', 'co', 'UivkMjP6y2']","['le', u'ministr', u'garneau', u'annonc', 'le', u'financ', u'proven', 'du', u'paia', u'cett', '13', u'roport', u'saultairport', u'https', 'co', u'uivkmjp6y2']",Le ministre Garneau annonce le financement provenant du PAIA versé cette année à 13 aéroports @SaultAirport https://t.co/UivkMjP6y2,0.0,Neutral,Environmental
2296,2296,2296,2296,755766726265081856,1,0,2016-07-20 14:10:03,": . investit plus de ,6 millions de dollars pour améliorer la écurité à éroports régionaux https:…","['#s', '#a']",[],RT salledepresseGC investit plus de 27 millions de dollars pour liorer la 13 roports gionaux https,"['RT', 'salledepresseGC', 'investit', 'plus', 'de', '27', 'millions', 'de', 'dollars', 'pour', 'liorer', 'la', '13', 'roports', 'gionaux', 'https']","['rt', u'salledepressegc', u'investit', u'plus', 'de', '27', u'million', 'de', u'dollar', u'pour', u'liorer', 'la', '13', u'roport', u'gionaux', u'https']","RT @salledepresseGC: .@transports_gc investit plus de 27,6 millions de dollars pour améliorer la #sécurité à 13 #aéroports régionaux https:…",0.0,Neutral,Economical
2297,2297,2297,2297,755764624876773376,1,0,2016-07-20 14:01:42,"Comme tous les aéroports canadiens, sans permis, est un zone","['#DronesInterdits', '#Wabush']",['https://t.co/OpQlvNSVKr'],Comme tous les roports canadiens sans permis YWKAirport est un zone DronesInterdits Wabush https co OpQlvNSVKr,"['Comme', 'tous', 'les', 'roports', 'canadiens', 'sans', 'permis', 'YWKAirport', 'est', 'un', 'zone', 'DronesInterdits', 'Wabush', 'https', 'co', 'OpQlvNSVKr']","[u'comm', u'tous', u'les', u'roport', u'canadien', u'san', u'permi', u'ywkairport', u'est', 'un', u'zone', u'dronesinterdit', u'wabush', u'https', 'co', u'opqlvnsvkr']","Comme tous les aéroports canadiens, sans permis, @YWKAirport est un zone #DronesInterdits #Wabush https://t.co/OpQlvNSVKr",0.0,Neutral,Environmental
